#key	synopsis
005	Agent 005 bringt Ihnen neue Bargeldsammlungen. Seine Mission ist es, geheime Attache-Fälle an einen wartenden Hubschrauber zu liefern. Durch schlaue Straßenjagden und die Schatten der Lagerdunkelheit bis hin zu rutschigen Eisbahnmanövern und dem lodernden Luftkampf. Agent 005 stahlt die Szene und liefert Kunden zu Ihnen. Spaßvolle Musik zieht sie an. Vier spannende Fluchtszenen fordern sie heraus und der kontinuierliche Spaß lässt sie spielen und spielen. Die einzigartige Audio- und Video-Erregung passt zu jedem Können des Spielers.
10yard	Das Spiel wird von oben nach unten betrachtet und scrollt vertikal. Der Spieler wählt keine Spiele für die Offensive oder die Verteidigung aus. In der Offensive erhält der Spieler einfach den Ball beim Schnappschuss und versucht entweder, mit dem Quarterback zu laufen, den Ball zu einem Running Back zu werfen oder den Ball zu dem einen Langstrecken-Empfänger zu werfen - im Grunde die Option Offensive. In der Verteidigung wählt der Spieler einen von zwei Spielern, die er kontrollieren möchte, und der Computer manipuliert die anderen. Der Ball kann auch gepunktet oder ein Field Goal versucht werden. 10-Yard Fight hat fünf Schwierigkeitsstufen; vom einfachsten bis zum schwierigsten: High School, College, Professional, Playoff und Super Bowl. Wenn der Spieler beide Hälften einer &quot;beschleunigten Echtzeit&quot; 30-Minuten-Hälfte auf einem einfacheren Level gewinnt, rückt der Spieler auf die nächste Schwierigkeitsstufe, wie einen Karrieremodus.
18wheelr	Ein LKW-Fahrspiel von Sega. Rase mit einem anderen Trucker durch das Land, transportiere Ladung und versuche, die Zeit zu übertreffen. Das Hauptziel ist es, mit der Ladung innerhalb einer bestimmten Zeit die Ziellinie zu erreichen. Die Spieler wählen einen von mehreren Trucks, die nach Geschwindigkeit, Fahrverhalten usw. bewertet sind. Anschließend rast du von einem Punkt zum anderen quer durchs Land, transportierst die Ladung (je schwieriger die Ladung, desto mehr Geld bekommst du für die Strecke), umgehst den unachtsamen Straßenverkehr (hupen, um die Fahrer aus dem Weg zu räumen) und versuchst, einen rücksichtslosen Computergegner (oder zwei Spieler in verbundenen Spielen) zu überholen. Gute Leistungen werden mit Bonusetappen belohnt, in denen die Spieler den Lkw in engen Gassen manövrieren und in einer begrenzten Zeit einparken müssen.
1941	Das Prequel zu &quot;1942&quot; ist wie die anderen Spiele in der &quot;194x&quot; -Saga ein Top-Down-Shooter aus dem Zweiten Weltkrieg. Ein oder zwei Spieler kontrollieren eine P-38 (für Spieler 1) oder eine Mücke (für Spieler 2) und schießen feindliche Flugzeuge und Schiffe ab. Genau wie in früheren Spielen feuert ein Knopf die Waffe des Flugzeugs ab (die durch das Sammeln von Power-Ups, die von Feinden hinterlassen wurden, erweiterbar ist), und der andere startet den Spezialangriff des Flugzeugs, wodurch alles auf dem Bildschirm zerstört wird (oder Schaden verursacht wird) zusätzlich zu den Bossen, die sich am Ende jedes Levels befinden).
1942	1942 ist ein Arcade-Spiel, das 1984 von dem japanischen Spielehersteller Capcom entwickelt und später auf alle wichtigen Homecomputer und Konsolen portiert wurde. Es ist ein vertikal scrollendes Shoot 'em up, in dem der Spieler eine Lockheed P-38 im Zweiten Weltkrieg steuert. Bei den Nachfolgern können 2 Spieler im Koop-Modus gleichzeitig spielen. Während des Pazifikkrieges muss die japanische Flugzeugstaffel in 32 Spiel-Leveln zerstört werden. Dabei stehen verschiedene Waffen als Power-ups im weiteren Verlauf zur Verfügung. Außerdem können Loopings geflogen werden, um feindlichem Feuer auszuweichen. Nach jedem Level wird auf einem Flugzeugträger zwischengelandet und die Trefferquote angezeigt.
1943	Das Spiel spielt im pazifischen Theater des Zweiten Weltkriegs vor der Küste des Midway Atolls. Das Ziel ist es, die japanische Luftflotte anzugreifen, die den amerikanischen Flugzeugträger der Spieler bombardiert hat, alle japanischen Luft- und Seestreitkräfte zu verfolgen, durch die 16 Spielebenen zu fliegen, zum japanischen Schlachtschiff Yamato zu gelangen und sie zu zerstören. 11 Levels bestehen aus einer Luft-See-Schlacht (mit einem riesigen Schlachtschiff oder einem Flugzeugträger als End-Level-Boss), während 5 Levels aus einem Luftkampf gegen ein Geschwader japanischer Bomber und einen Mutterbomber bestehen, der benötigt wird zerstört sein.
1943kai	Dies ist eine erweiterte Version von 1943: The Battle of Midway, bei der die meisten Grafiken und Sounds neu gestaltet wurden. Es gibt auch Änderungen bei Waffen und die Einbeziehung anachronistischer Gegenstände wie Flugzeuge und Schiffe des Zweiten Weltkriegs, die an Land laufen. Der Spieler steuert einen Doppeldecker Boeing Stearman E75 N68828 anstelle des P-38.
1943mii	1943: The Battle of Midway Mark II ist ein vertikales Scrolling-Arcade-Spiel, das Capcom im Juni 1988 exklusiv in Japan veröffentlicht hat. Es ist das dritte Spiel in der 19XX-Serie, ein Update von 1943: The Battle Of Midway, das ein Jahr zuvor veröffentlicht wurde. Der Titel dieses Spiels wird aus dem Japanischen übersetzt als &quot;1943 modifiziert - Midway Naval Battle&quot;. Es ist keine richtige Sequenz für sich. 1943 Kai ist ein Re-Vamp aus dem ursprünglichen Japan von 1943, der die gleiche Konfiguration und das gleiche Gameplay beibehält und einige kleinere Anpassungen vornimmt hier und da wegen der Vielfalt.
1944	Das Spiel findet in den hitzigen Schlachten des Jahres 1944 während des Zweiten Weltkriegs statt, als ein Super-Ass-Pilot versucht, eine ganze Armee zu besiegen. Das Spiel funktioniert und spielt wie die meisten Standard-Shooter. Das Ziel eines jeden Levels ist es, feindliche Flugzeuge, Panzer, Züge, Geschütztürme und Schlachtschiffe abzuschießen und den Endgegner nach jedem Level zu besiegen. Im Gegensatz zu seinem Vorgänger, 19XX: The War Against Destiny, spielt sich das Spiel eher wie die frühen Spiele der Serie.
19xx	19XX: The War Against Destiny ist ein vertikales Scrolling-Shooter-Arcade-Spiel von Capcom aus dem Jahr 1995 (urheberrechtlich geschützt im Jahr 1996). Das Spiel ist der vierte Teil einer Serie von Vertikal-Shootern aus dem Zweiten Weltkrieg, die von Capcom entwickelt wurden. Die Geschichte spielt vor einem fiktiven Krieg (daher das Jahr 19XX), als ein einsamer Pilot versucht, eine ganze Armee/böse Organisation davon abzuhalten, einen weiteren Weltkrieg zu beginnen, der bald zu einer nuklearen Apokalypse eskaliert.
2020bb	Im Jahr 2020 entwickelte sich schließlich Baseball. Im Jahr 2020 gibt es keinen konventionellen Profi-Baseball mehr. Baseball, der von der Super Baseball Association entworfen wurde, war sehr beliebt und ist die beste Sportart. Die Wahrheit ist jedoch, dass der Verband eine gewaltige Geldsumme verwendet hat, um für Super Baseball als Showbusiness zu werben. Sie haben die Fähigkeit jedes Spielers manipuliert, über den Steuercomputer heimlich über Sieg oder Niederlage in jedem Spiel zu entscheiden. Die Spieler, die das wussten, entfernten die Verbindungsteile des Computers, um ihr eigenes Baseballspiel zu spielen. Schließlich wird im Cyber Egg Stadium ein faires Spiel ausgetragen. 2020 ist Super Baseball ein rasantes Spiel mit neuen Regeln, in dem Sie einen von 12 einzelnen Männern, Frauen oder Robotern auswählen können. Während des Spiels können Sie Ihr Team mit Preisen aus tollen Fängen stärken.
20pacgal	Wiedervereinigung von zwei großen klassischen Namco-Spielen, die 1981 veröffentlicht wurden: Ms. Pac Man, die zweite Folge der Pac-Man-Serie, und das Galaga-Shoot'em.
25pacman	Limited Edition Pac-Man Modell zum 25-jährigen Jubiläum. Genießen Sie stundenlanges Spielen mit den &quot;Greatest Hits&quot; in der Geschichte des Videospiels - Pac-Man, Ms. Pac-Man und Galaga. Vom Bediener wählbares Original- oder schnelles Pac-Man- und Ms. Pac-Man-Spiel. Vom Betreiber wählbares Original- oder Rapid Fire Galaga-Spiel
280zzzap	„Datsun 280 Zzzap“ bietet spannende Action, bei der du dein Fahrgeschick auf engen Kurven, schnellen Geraden und S-Kurven unter Beweis stellst. Das Spiel sorgt mit realistischen Motor-, Crash- und Beschleunigungseffekten sowie einem 3D-Fahrerlebnis für echtes Rennfeeling. Der ständig wechselnde Rennkurs fordert deine Reflexe, während die Möglichkeit, zwischen hohem und niedrigem Gang zu schalten, zusätzliche Tiefe bietet. Funktionen wie der „High Score of the Day“ und anpassbare Spielzeit verlängern den Spaß und die Herausforderung.
39in1	Eine sehr umfangreiche Kompilation, welche folgende Spiele enthält: 1. &quot;Ms. Pac-Man&quot; 2. &quot;Galaga&quot; 3. &quot;Frogger&quot; 4. &quot;Donkey Kong&quot; 5. &quot;Donkey Kong Jr.&quot; 6. &quot;Donkey Kong 3&quot; 7. &quot;Galaxian&quot; 8. &quot;Dig Dug&quot; 9. &quot;Crush Roller&quot; 10. &quot;Mr. Do!&quot; 11. &quot;Space Invaders&quot; 12. &quot;Pac-Man&quot; 13. &quot;Galaga 3&quot; 14. &quot;Gyruss&quot; 15. &quot;Tank Battalion&quot; 16. &quot;1942&quot; 17. &quot;Lady Bug&quot; 18. &quot;Burger Time&quot; 19. &quot;Mappy&quot; 20. &quot;Centipede&quot; 21. &quot;Millipede&quot; 22. &quot;Jr. Pac-Man&quot; 23. &quot;Pengo&quot; 24. &quot;Phoenix&quot; 25. &quot;Time Pilot&quot; 26. &quot;Super Cobra&quot; 27. &quot;Hustler&quot; 28. &quot;Space Panic&quot; 29. &quot;Super Breakout&quot; 30. &quot;New Rally-X&quot; 31. &quot;Arkanoid&quot; 32. &quot;Qix&quot; 33. &quot;Juno First&quot; 34. &quot;Xevious&quot; 35. &quot;Mr. Do's Castle&quot; 36. &quot;Moon Cresta&quot; 37. &quot;Pinball Action&quot; 38. &quot;Scramble&quot; 39. &quot;Super Pac-Man&quot;
3bagfull	3 Bags Full ist ein Spielautomaten-Spiel, bei dem du je nach Ergebnis Credits gewinnst oder verlierst.
3cdpoker	3 Cards Poper 96 (auch bekannt als 3 Card Poker oder 3 Cards Poker) ist ein Spielautomaten-Spiel, welches auf der &quot;Golden Star&quot; / &quot;Cherry Master&quot; Hardware läuft und 1995 von Armaly Labs veröffentlicht wurde. Es basiert auf einem Spiel, welches unter dem selben Namen von Derek Webb 1994 veröffentlicht wurde. Es ist ein rasanter Hybrid zwischen Blackjack und Tablepoker. Es wurde schnell eines der populärsten Casino Games, wegen der hohen Gewinne und leicht zu verstehenden Regeln.
3countb	Wählen Sie aus zehn Wrestlern, die ihre eigenen Power-Attacken haben. Es gibt zehn Runden im Spiel, und in jeder dieser Runden kämpfst du gegen andere Wrestler, die viel härter sind als die vorherigen. Sie besiegen jeden, indem Sie beißen, treten und andere Züge ausführen, bis die Schadensanzeige leer ist. Aber nur weil es leer ist, heißt das nicht, dass Sie gewinnen. Sie müssen ihn für die berüchtigten drei zählen. Bietet auch kompetitive Spiel- und Tag-Match-Kämpfe.
3stooges	Bis zu drei Spieler kontrollieren Moe Howard, Larry Fine und Curly Howard. Die Spieler müssen den drei Stooges (The three Stooges) helfen, ihre Verlobten, Cora, Nora und Dora, zu finden, die vom Verrückten Wissenschaftler entführt wurden. Das Spiel ist inspiriert von der gleichnamigen amerikanischen Comedy-Truppe The Three Stooges.
3super8	Glücksspiel-Casino-Spiel mit Karten
3wonders	Three Wonders enthält drei Spiele, aus denen ein Spieler wählen kann: Midnight Wanderers: Quest for the Chariot - Ein Plattformspiel, bei dem der Spieler einen Hobbit namens Lou und seinen reisenden Begleiter, Siva, steuert, um zu rennen, zu klettern und auf Feinde zu schießen. Chariot: Adventure through the Sky - Ein Shoot 'em up-Spiel mit den Charakteren aus Midnight Wanderers, aber in einem Gradius-ähnlichen Spiel. Don't Pull - Ein Puzzlespiel, das Spielen wie der Eggerland-Serie, Pengo und Capcoms eigenem Puzzlespiel Pirate Ship Higemaru ähnelt. Der Spieler steuert entweder ein Kaninchen namens Don (Spieler 1) oder ein Eichhörnchen namens Pull (Spieler 2) und schiebt Blöcke, um Monster zu zerquetschen.
3x3puzzl	Eine Kompilation aus 3 Spielen, welche ein &quot;erwachsenes&quot; Publikum ansprechen. Das erste Spiel ist ein Columns Klon, das zweite ein Mahjong Spiel, und das dritte ähnelt Reversi oder Othello.
4dwarrio	4-D-Krieger ist ein seltsamer Deep Space, der sie hochschießt, der anscheinend eine 4. Dimension hat. Das Spiel ist ein Side-Scrolling-Shooter, in dem Sie die Kontrolle über einen Jetpack-fahrenden Weltraumkrieger übernehmen, der während des gesamten Spiels zwischen Paralleluniversen und Wurmlöchern reist. Wenn Sie über die Spitze des Spielfeldes fliegen, landen Sie in einem alternativen Universum. Sie reisen hin und her und besiegen Feinde, bis Sie eine Boss-Kreatur erreichen. In einigen Fällen erscheint ein Wurmloch in der Mitte des Spielfeldes und Sie werden in noch fremde Welten gebracht...
4enraya	Ein spanisches Puzzlespiel. Bilde eine Reihe aus vier deiner Spielsteine, entweder vertikal, horizontal oder diagonal. Du kannst auch den Spielstein deines Gegners abschießen, um dessen Zug zu annullieren.
4in1	Eine Kompilation aus den folgenden Spielen: &quot;Galactic Convoy&quot; &quot;Scramble Pt2&quot; &quot;Galaxian Pt5&quot; &quot;The Ghost Muncher Pt3&quot;
500gp	Grand Prix Racing Realismus. Machen Sie Platz für das ultimative, verknüpfbare Hightech-Motorradrennspiel, das es gibt. 500GP ist das einzig Wahre. Fahren Sie gegen echte Grand-Prix-Fahrer. Fahren Sie auf echten Grand-Prix-Strecken. So echt, dass Sie gegen den Wind ankämpfen müssen. 500GP ist das erste Motorradrennspiel, das die Position des Fahrers erkennt und den Windwiderstand berechnet. Wenn sich die Spieler über den Tank lehnen, erhöht sich ihre potenzielle Geschwindigkeit. Diese Technik verschafft dem Rennfahrer den Vorteil, der ihn auf den ersten Platz bringen könnte!
64street	Zwei auswählbare Charaktere, Rick und Allen. Jeder Privatdetektiv verwendet unterschiedliche Kampfstile. Viele besondere Gegenstände können gefunden werden, indem man Gegner in die Umgebung wirft und Gegenstände zerbricht - typisch für dieses Genre, das in den Arcade-Hallen der 1990er Jahre beliebt war. Unterwegs werden sie von allerlei Schurken angegriffen, deren Kostüme von Hip-Hop-Kleidung aus den 1980er Jahren bis hin zu stereotypen Piraten reichen. Die Endgegner sind dank mächtiger Spezialangriffe hartnäckig.
720	Schlüpfe in die Rolle eines furchtlosen Skateboard-Fans, der in Skate City lebt. Zu Beginn startest du mit einer gewissen Anzahl an Tickets, die du nutzen kannst, um an Events teilzunehmen, die an verschiedenen Punkten der Stadt verteilt sind. Um diese zu erreichen, rollst du durch die Viertel und kannst dabei eine ganze Reihe von Tricks an Stadtmöbeln und Hindernissen vollführen, was dir ermöglicht, Punkte zu sammeln und neue Tickets zu gewinnen.
7jigen	Ein Mahjong Spiel. Der Titel dieses Spiels wird auf Japanisch mit &quot;Feen der 7 Dimensionen&quot; übersetzt.
